EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",IRL,Ireland,2012,2012,0.70057,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",IRL,Ireland,2014,2014,0.6724,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",IRL,Ireland,2016,2016,0.30714,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",TCD,Chad,2015,2015,34.54578,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",TCD,Chad,2016,2016,37.28627,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ARG,Argentina,2012,2012,3.42871,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ARG,Argentina,2013,2013,3.1949,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ARG,Argentina,2014,2014,3.02768,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ARG,Argentina,2015,2015,2.73323,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ARG,Argentina,2016,2016,2.86325,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SGP,Singapore,2016,2016,0.07618,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GRC,Greece,2013,2013,6.68844,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GRC,Greece,2014,2014,8.27199,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GRC,Greece,2015,2015,7.03003,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GRC,Greece,2016,2016,7.44347,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IDN,Indonesia,2012,2012,12.73745,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IDN,Indonesia,2013,2013,13.17349,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IDN,Indonesia,2014,2014,14.21049,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LUX,Luxembourg,2012,2012,8.05379,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LUX,Luxembourg,2013,2013,8.72493,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LUX,Luxembourg,2014,2014,8.83293,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LUX,Luxembourg,2015,2015,8.43954,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LUX,Luxembourg,2016,2016,7.54703,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",CMR,Cameroon,2012,2012,20.47894,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",CMR,Cameroon,2014,2014,18.8425,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",CMR,Cameroon,2015,2015,18.26662,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MYS,Malaysia,2012,2012,10.2491,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MYS,Malaysia,2013,2013,11.26703,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MYS,Malaysia,2014,2014,12.24798,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MYS,Malaysia,2015,2015,11.60623,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MYS,Malaysia,2016,2016,11.97854,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MYS,Malaysia,2017,2017,11.79871,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",DMA,Dominica,2015,2015,5.24574,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",DMA,Dominica,2016,2016,3.1764,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EGY,Egypt,2014,2014,9.7641,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EGY,Egypt,2016,2016,7.87456,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EGY,Egypt,2017,2017,8.01764,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BEL,Belgium,2012,2012,2.22039,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BEL,Belgium,2013,2013,1.98142,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BEL,Belgium,2014,2014,1.95664,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BEL,Belgium,2015,2015,1.87652,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BEL,Belgium,2016,2016,1.50766,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IND,India,2013,2013,20.20443,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SEN,Senegal,2017,2017,39.27336,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",BEL,Belgium,2012,2012,2.14607,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",BEL,Belgium,2013,2013,1.88719,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",BEL,Belgium,2014,2014,1.9189,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",BEL,Belgium,2015,2015,1.85965,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",BEL,Belgium,2016,2016,1.57329,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",PAK,Pakistan,2012,2012,53.7853,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",PAK,Pakistan,2013,2013,53.4574,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",PAK,Pakistan,2014,2014,50.62367,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",PAK,Pakistan,2015,2015,48.57276,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",PAK,Pakistan,2016,2016,45.59916,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",PAK,Pakistan,2017,2017,46.09597,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",UKR,Ukraine,2012,2012,5.5633,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",UKR,Ukraine,2013,2013,4.90183,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",UKR,Ukraine,2014,2014,4.93109,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SEN,Senegal,2017,2017,42.53517,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",URY,Uruguay,2014,2014,7.55758,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",URY,Uruguay,2015,2015,5.84902,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",URY,Uruguay,2016,2016,5.21455,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IRL,Ireland,2012,2012,0.42667,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IRL,Ireland,2014,2014,0.4639,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IRL,Ireland,2015,2015,0.22374,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",IRL,Ireland,2016,2016,0.17025,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LVA,Latvia,2012,2012,3.48097,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LVA,Latvia,2013,2013,2.48861,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LVA,Latvia,2014,2014,2.85275,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LVA,Latvia,2015,2015,2.94383,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LVA,Latvia,2016,2016,2.43201,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LVA,Latvia,2017,2017,2.18054,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BEN,Benin,2013,2013,17.32863,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GIN,Guinea,2014,2014,30.67519,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MAR,Morocco,2012,2012,20.61152,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MAR,Morocco,2017,2017,13.07011,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MMR,Myanmar,2014,2014,28.00476,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MMR,Myanmar,2017,2017,18.79384,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SLE,Sierra Leone,2013,2013,28.30544,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SLE,Sierra Leone,2015,2015,28.9868,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SLE,Sierra Leone,2017,2017,26.10411,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",CAF,Central African Republic,2012,2012,57.60575,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LKA,Sri Lanka,2017,2017,5.92703,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ZAF,South Africa,2015,2015,8.92619,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",CIV,Côte d'Ivoire,2014,2014,47.29743,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",CIV,Côte d'Ivoire,2016,2016,38.86794,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",CIV,Côte d'Ivoire,2017,2017,36.16957,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BEL,Belgium,2012,2012,2.06847,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BEL,Belgium,2013,2013,1.78886,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BEL,Belgium,2014,2014,1.87951,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BEL,Belgium,2015,2015,1.84203,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BEL,Belgium,2016,2016,1.64191,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ATG,Antigua and Barbuda,2012,2012,17.59157,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ATG,Antigua and Barbuda,2014,2014,21.00924,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ATG,Antigua and Barbuda,2015,2015,19.66214,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ATG,Antigua and Barbuda,2017,2017,19.99191,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",IND,India,2013,2013,19.50694,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ALB,Albania,2013,2013,9.1799,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ALB,Albania,2014,2014,7.7728,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ALB,Albania,2015,2015,7.0296,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ALB,Albania,2016,2016,7.31158,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ALB,Albania,2017,2017,6.05781,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",IND,India,2013,2013,20.83015,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MMR,Myanmar,2017,2017,18.6886,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HRV,Croatia,2012,2012,1.6528,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HRV,Croatia,2013,2013,2.127,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HRV,Croatia,2014,2014,2.89185,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HRV,Croatia,2015,2015,3.3864,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HRV,Croatia,2016,2016,4.45491,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",HRV,Croatia,2012,2012,3.17954,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",HRV,Croatia,2013,2013,3.74198,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",HRV,Croatia,2014,2014,4.46865,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",HRV,Croatia,2015,2015,5.23915,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",HRV,Croatia,2016,2016,6.31582,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",BGD,Bangladesh,2017,2017,17.39283,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",EGY,Egypt,2014,2014,9.93559,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",EGY,Egypt,2016,2016,7.93938,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",EGY,Egypt,2017,2017,8.14728,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HUN,Hungary,2012,2012,6.64106,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HUN,Hungary,2013,2013,6.13156,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HUN,Hungary,2014,2014,5.92331,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HUN,Hungary,2015,2015,6.32058,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",HUN,Hungary,2016,2016,6.38537,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",POL,Poland,2012,2012,7.46541,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",POL,Poland,2013,2013,6.51548,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",POL,Poland,2014,2014,6.45339,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",POL,Poland,2015,2015,5.79752,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",POL,Poland,2016,2016,5.32087,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",KAZ,Kazakhstan,2012,2012,0.11957,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",KAZ,Kazakhstan,2013,2013,0.15957,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",VCT,Saint Vincent and the Grenadines,2013,2013,8.5212,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",VCT,Saint Vincent and the Grenadines,2015,2015,4.34148,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",VCT,Saint Vincent and the Grenadines,2016,2016,4.60123,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",VCT,Saint Vincent and the Grenadines,2017,2017,4.5413,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ZWE,Zimbabwe,2012,2012,24.08509,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ZWE,Zimbabwe,2013,2013,24.87577,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BEN,Benin,2013,2013,30.51102,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SGP,Singapore,2016,2016,0.0977,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",TGO,Togo,2017,2017,26.78281,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SGP,Singapore,2016,2016,0.05562,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",VUT,Vanuatu,2015,2015,16.37977,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ZWE,Zimbabwe,2012,2012,23.73607,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ZWE,Zimbabwe,2013,2013,24.55923,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ETH,Ethiopia,2014,2014,32.95322,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ETH,Ethiopia,2015,2015,33.59087,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ROU,Romania,2015,2015,12.6135,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ROU,Romania,2016,2016,13.71716,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",DJI,Djibouti,2015,2015,52.85967,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MHL,Marshall Islands,2015,2015,20.67933,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",MHL,Marshall Islands,2016,2016,21.37,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",DJI,Djibouti,2015,2015,56.43065,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ETH,Ethiopia,2014,2014,30.68593,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ETH,Ethiopia,2015,2015,31.05426,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DJI,Djibouti,2015,2015,49.37192,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MHL,Marshall Islands,2015,2015,22.73954,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MHL,Marshall Islands,2016,2016,23.67908,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ROU,Romania,2015,2015,12.62835,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ROU,Romania,2016,2016,13.83276,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",MHL,Marshall Islands,2015,2015,24.6577,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",MHL,Marshall Islands,2016,2016,25.83226,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",COM,Comoros,2013,2013,25.04933,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",COM,Comoros,2014,2014,27.21091,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",COM,Comoros,2017,2017,28.14881,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ROU,Romania,2015,2015,12.64244,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",ROU,Romania,2016,2016,13.94238,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COM,Comoros,2013,2013,25.91771,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COM,Comoros,2014,2014,27.37554,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COM,Comoros,2017,2017,28.07578,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",COM,Comoros,2013,2013,26.81585,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",COM,Comoros,2014,2014,27.54582,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",COM,Comoros,2017,2017,28.00023,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",AUS,Australia,2015,2015,0.64458,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",AUS,Australia,2016,2016,0.7241,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",AUS,Australia,2017,2017,0.78963,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",BEL,Belgium,2012,2012,0.93158,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",BEL,Belgium,2013,2013,0.90282,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",BEL,Belgium,2014,2014,0.96058,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",BEL,Belgium,2015,2015,0.98162,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",BEL,Belgium,2016,2016,1.08176,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",CAN,Canada,2012,2012,0.92176,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",CAN,Canada,2013,2013,0.89508,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",CAN,Canada,2014,2014,0.92432,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",CAN,Canada,2015,2015,0.89391,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",CAN,Canada,2016,2016,0.83267,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",DNK,Denmark,2012,2012,0.81976,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",DNK,Denmark,2013,2013,0.77878,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",DNK,Denmark,2014,2014,0.76339,,
