EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BFA,Burkina Faso,2015,2015,54.84934,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BFA,Burkina Faso,2016,2016,56.99314,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BFA,Burkina Faso,2017,2017,54.51472,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BEN,Benin,2013,2013,35.25369,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NLD,Netherlands,2012,2012,2.51884,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NLD,Netherlands,2013,2013,1.94413,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NLD,Netherlands,2014,2014,1.75289,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NLD,Netherlands,2015,2015,0.71041,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",NLD,Netherlands,2016,2016,0.46173,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",IND,India,2013,2013,32.70012,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SWZ,Eswatini,2012,2012,21.77657,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SWZ,Eswatini,2013,2013,20.40664,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SWZ,Eswatini,2014,2014,20.4099,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SWZ,Eswatini,2015,2015,18.9079,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NLD,Netherlands,2012,2012,2.68499,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NLD,Netherlands,2015,2015,1.11501,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",NLD,Netherlands,2016,2016,0.77937,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BEL,Belgium,2012,2012,2.26201,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BEL,Belgium,2013,2013,1.74293,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BEL,Belgium,2014,2014,1.74643,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BEL,Belgium,2015,2015,2.02682,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BEL,Belgium,2016,2016,1.91754,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",KOR,Republic of Korea,2012,2012,2.21296,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",KOR,Republic of Korea,2013,2013,1.78285,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",KOR,Republic of Korea,2014,2014,1.56293,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",KOR,Republic of Korea,2015,2015,1.27766,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",KOR,Republic of Korea,2016,2016,2.81504,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",LSO,Lesotho,2012,2012,28.39765,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",LSO,Lesotho,2013,2013,29.65305,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",LSO,Lesotho,2014,2014,30.98626,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",LSO,Lesotho,2015,2015,31.05229,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",LSO,Lesotho,2016,2016,31.93644,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SEN,Senegal,2017,2017,52.18489,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CMR,Cameroon,2012,2012,49.84148,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CMR,Cameroon,2014,2014,47.01728,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CMR,Cameroon,2015,2015,45.59181,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",POL,Poland,2012,2012,9.7133,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",POL,Poland,2013,2013,8.30757,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",POL,Poland,2014,2014,8.01644,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",POL,Poland,2015,2015,6.66586,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",POL,Poland,2016,2016,6.21988,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",CIV,Côte d'Ivoire,2014,2014,50.36697,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",CIV,Côte d'Ivoire,2016,2016,47.26754,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",CIV,Côte d'Ivoire,2017,2017,44.28655,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ERI,Eritrea,2012,2012,65.00613,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ERI,Eritrea,2013,2013,63.24946,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ERI,Eritrea,2014,2014,63.27642,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ERI,Eritrea,2015,2015,65.9128,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ERI,Eritrea,2017,2017,65.93804,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",WSM,Samoa,2012,2012,12.62586,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",WSM,Samoa,2014,2014,11.37796,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",WSM,Samoa,2015,2015,14.01686,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",WSM,Samoa,2016,2016,13.89394,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2012,2012,,a,Category not applicable
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2013,2013,,a,Category not applicable
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2014,2014,,a,Category not applicable
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2015,2015,,a,Category not applicable
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2016,2016,,a,Category not applicable
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2017,2017,,a,Category not applicable
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",VAT,Holy See,2018,2018,,a,Category not applicable
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BOL,Bolivia (Plurinational State of),2012,2012,14.43845,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BOL,Bolivia (Plurinational State of),2013,2013,13.52302,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BOL,Bolivia (Plurinational State of),2014,2014,13.73692,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BOL,Bolivia (Plurinational State of),2015,2015,13.5314,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BOL,Bolivia (Plurinational State of),2016,2016,13.99308,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",BOL,Bolivia (Plurinational State of),2017,2017,15.53835,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TUR,Turkey,2012,2012,14.39607,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TUR,Turkey,2013,2013,9.80248,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TUR,Turkey,2014,2014,9.7182,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TUR,Turkey,2015,2015,11.36526,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TUR,Turkey,2016,2016,12.75246,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ALB,Albania,2013,2013,12.08791,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ALB,Albania,2014,2014,12.2764,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ALB,Albania,2015,2015,11.52811,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ALB,Albania,2016,2016,12.12469,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",ALB,Albania,2017,2017,9.96525,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SRB,Serbia,2012,2012,6.07056,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SRB,Serbia,2013,2013,5.97076,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SRB,Serbia,2014,2014,7.00064,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SRB,Serbia,2015,2015,5.3892,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SRB,Serbia,2016,2016,6.05125,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",SRB,Serbia,2017,2017,6.27824,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",BRA,Brazil,2012,2012,10.64601,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",BRA,Brazil,2013,2013,9.15757,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",BRA,Brazil,2014,2014,9.52508,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",BRA,Brazil,2015,2015,10.20743,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",BRA,Brazil,2016,2016,9.92719,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HKG,"China, Hong Kong Special Administrative Region",2012,2012,8.17274,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HKG,"China, Hong Kong Special Administrative Region",2013,2013,8.26831,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HKG,"China, Hong Kong Special Administrative Region",2014,2014,8.30275,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HKG,"China, Hong Kong Special Administrative Region",2015,2015,8.09139,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,5.48486,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,1.23712,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MWI,Malawi,2013,2013,38.8053,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MWI,Malawi,2014,2014,36.04683,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MWI,Malawi,2015,2015,36.12245,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MWI,Malawi,2016,2016,37.41314,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",FRA,France,2012,2012,3.87149,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",FRA,France,2013,2013,3.88909,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",FRA,France,2014,2014,3.94911,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",FRA,France,2015,2015,4.05642,+,National Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",FRA,France,2016,2016,3.8873,+,National Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CPV,Cabo Verde,2012,2012,20.82298,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CPV,Cabo Verde,2013,2013,22.1467,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CPV,Cabo Verde,2014,2014,23.77858,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CPV,Cabo Verde,2015,2015,25.43834,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CPV,Cabo Verde,2016,2016,25.82649,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",CPV,Cabo Verde,2017,2017,25.99019,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2012,2012,8.36029,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2013,2013,8.5169,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2014,2014,8.53509,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2015,2015,8.28256,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,5.65238,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,3.00637,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BRN,Brunei Darussalam,2012,2012,4.66862,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BRN,Brunei Darussalam,2013,2013,6.04257,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BRN,Brunei Darussalam,2014,2014,10.07255,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BRN,Brunei Darussalam,2015,2015,12.94093,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BRN,Brunei Darussalam,2016,2016,12.91921,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",BRN,Brunei Darussalam,2017,2017,12.09012,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",SYC,Seychelles,2013,2013,10.37869,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ECU,Ecuador,2012,2012,8.72393,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ECU,Ecuador,2013,2013,11.76505,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ECU,Ecuador,2014,2014,11.82647,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ECU,Ecuador,2015,2015,10.67054,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ECU,Ecuador,2016,2016,9.1728,‡,UIS Estimation
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",WSM,Samoa,2012,2012,16.05418,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",WSM,Samoa,2014,2014,15.39924,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",WSM,Samoa,2015,2015,17.15779,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",WSM,Samoa,2016,2016,16.85464,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NER,Niger,2014,2014,81.67289,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NER,Niger,2015,2015,80.09694,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",NER,Niger,2017,2017,76.70406,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",CMR,Cameroon,2012,2012,45.52312,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",CMR,Cameroon,2014,2014,42.58494,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",CMR,Cameroon,2015,2015,41.31312,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",OMN,Oman,2012,2012,5.66723,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",OMN,Oman,2013,2013,5.49512,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",OMN,Oman,2015,2015,5.4767,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",OMN,Oman,2016,2016,4.03775,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",OMN,Oman,2017,2017,8.17006,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",STP,Sao Tome and Principe,2013,2013,21.47823,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",STP,Sao Tome and Principe,2014,2014,19.01152,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",STP,Sao Tome and Principe,2015,2015,11.70054,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",FIN,Finland,2012,2012,5.86324,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",FIN,Finland,2013,2013,4.1369,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",FIN,Finland,2014,2014,4.15825,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",FIN,Finland,2015,2015,3.2092,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",FIN,Finland,2016,2016,2.56584,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MLI,Mali,2014,2014,62.92858,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MLI,Mali,2015,2015,61.01065,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MLI,Mali,2016,2016,62.11525,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MLI,Mali,2017,2017,66.883,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",IRN,Iran (Islamic Republic of),2012,2012,12.86182,‡,UIS Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",IRN,Iran (Islamic Republic of),2013,2013,16.47567,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",IRN,Iran (Islamic Republic of),2014,2014,16.2382,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",IRN,Iran (Islamic Republic of),2016,2016,13.35304,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",IRN,Iran (Islamic Republic of),2017,2017,13.29162,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SLV,El Salvador,2012,2012,19.02456,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SLV,El Salvador,2013,2013,17.2782,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SLV,El Salvador,2014,2014,18.30067,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SLV,El Salvador,2015,2015,20.60078,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SLV,El Salvador,2016,2016,22.88485,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",SLV,El Salvador,2017,2017,26.74156,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TON,Tonga,2012,2012,14.26028,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TON,Tonga,2013,2013,17.89352,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TON,Tonga,2014,2014,17.88231,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",TON,Tonga,2015,2015,19.93485,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MUS,Mauritius,2015,2015,10.54244,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MUS,Mauritius,2016,2016,11.76092,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",MUS,Mauritius,2017,2017,12.39972,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MAC,"China, Macao Special Administrative Region",2012,2012,19.5499,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MAC,"China, Macao Special Administrative Region",2013,2013,19.10031,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MAC,"China, Macao Special Administrative Region",2014,2014,18.80024,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MAC,"China, Macao Special Administrative Region",2015,2015,16.52769,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MAC,"China, Macao Special Administrative Region",2016,2016,11.3279,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",MAC,"China, Macao Special Administrative Region",2017,2017,7.92004,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",LCA,Saint Lucia,2012,2012,13.97744,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",LCA,Saint Lucia,2013,2013,15.04525,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",LCA,Saint Lucia,2015,2015,19.51447,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",LCA,Saint Lucia,2016,2016,19.32587,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",LCA,Saint Lucia,2017,2017,15.79402,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ISR,Israel,2012,2012,2.2187,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ISR,Israel,2013,2013,2.17316,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ISR,Israel,2014,2014,1.88,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",ISR,Israel,2015,2015,1.42105,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JPN,Japan,2013,2013,1.85126,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JPN,Japan,2014,2014,2.28142,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JPN,Japan,2015,2015,1.8704,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",JPN,Japan,2016,2016,1.59013,,
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",AZE,Azerbaijan,2014,2014,9.53186,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",AZE,Azerbaijan,2015,2015,7.62962,‡,UIS Estimation
ROFST_2T3_F_CP,"Rate of out-of-school adolescents and youth of secondary school age, female (%)",IRL,Ireland,2012,2012,0.06039,+,National Estimation
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PSE,Palestine,2012,2012,18.05979,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PSE,Palestine,2013,2013,18.48863,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PSE,Palestine,2014,2014,18.70299,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PSE,Palestine,2015,2015,17.7073,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PSE,Palestine,2016,2016,17.0591,,
ROFST_2T3_CP,"Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)",PSE,Palestine,2017,2017,15.79244,,
ROFST_2T3_M_CP,"Rate of out-of-school adolescents and youth of secondary school age, male (%)",MUS,Mauritius,2015,2015,12.79655,,
