EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",ARG,Argentina,2013,2013,0.14712,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",ARG,Argentina,2014,2014,0.12994,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",ARG,Argentina,2015,2015,0.10733,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",ARG,Argentina,2016,2016,0.09012,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",VCT,Saint Vincent and the Grenadines,2013,2013,4.78529,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",VCT,Saint Vincent and the Grenadines,2015,2015,1.23149,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",VCT,Saint Vincent and the Grenadines,2016,2016,1.89265,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",VCT,Saint Vincent and the Grenadines,2017,2017,2.20901,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",FRA,France,2012,2012,1.08378,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",FRA,France,2013,2013,1.08848,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",FRA,France,2014,2014,1.04947,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",FRA,France,2015,2015,1.01594,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",FRA,France,2016,2016,0.89085,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",URY,Uruguay,2013,2013,0.50313,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",URY,Uruguay,2014,2014,5.49286,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",URY,Uruguay,2015,2015,2.30228,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",URY,Uruguay,2016,2016,1.65404,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",EST,Estonia,2012,2012,0.18425,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",EST,Estonia,2013,2013,0.15929,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",EST,Estonia,2014,2014,3.06114,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",EST,Estonia,2015,2015,3.2959,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",EST,Estonia,2016,2016,3.23819,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BRB,Barbados,2014,2014,8.50913,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BRB,Barbados,2015,2015,7.47331,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BRB,Barbados,2016,2016,7.02483,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BRB,Barbados,2017,2017,9.57313,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KOR,Republic of Korea,2012,2012,2.1602,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KOR,Republic of Korea,2013,2013,5.04183,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KOR,Republic of Korea,2014,2014,4.87865,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KOR,Republic of Korea,2015,2015,2.29786,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KOR,Republic of Korea,2016,2016,3.26181,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",KWT,Kuwait,2012,2012,2.66621,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",KWT,Kuwait,2013,2013,4.24762,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",KWT,Kuwait,2014,2014,4.4314,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",KWT,Kuwait,2015,2015,4.32674,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",KWT,Kuwait,2016,2016,4.96362,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",KWT,Kuwait,2017,2017,6.71568,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KHM,Cambodia,2012,2012,4.91292,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KHM,Cambodia,2014,2014,5.98885,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KHM,Cambodia,2015,2015,3.41363,‡,UIS Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KHM,Cambodia,2016,2016,7.24703,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",KHM,Cambodia,2017,2017,9.65321,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PRT,Portugal,2012,2012,0.88464,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PRT,Portugal,2013,2013,1.02471,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PRT,Portugal,2014,2014,1.8889,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PRT,Portugal,2015,2015,2.85343,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PRT,Portugal,2016,2016,3.56865,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARG,Argentina,2012,2012,1.48949,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARG,Argentina,2013,2013,1.161,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARG,Argentina,2014,2014,0.52952,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARG,Argentina,2015,2015,0.43072,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARG,Argentina,2016,2016,1.23071,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",SMR,San Marino,2012,2012,6.93539,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",SRB,Serbia,2012,2012,3.63705,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",SRB,Serbia,2013,2013,3.30976,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",SRB,Serbia,2014,2014,1.13325,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",SRB,Serbia,2015,2015,0.69704,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",SRB,Serbia,2016,2016,0.77919,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",SRB,Serbia,2017,2017,1.358,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",IND,India,2012,2012,3.00229,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",IND,India,2013,2013,2.26997,‡,UIS Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",RWA,Rwanda,2016,2016,3.63325,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",RWA,Rwanda,2017,2017,5.74566,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PSE,Palestine,2012,2012,7.03001,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PSE,Palestine,2013,2013,7.23571,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PSE,Palestine,2014,2014,6.79623,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PSE,Palestine,2015,2015,7.685,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PSE,Palestine,2016,2016,7.69682,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",PSE,Palestine,2017,2017,6.07633,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CHL,Chile,2012,2012,8.50311,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CHL,Chile,2013,2013,9.3445,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CHL,Chile,2014,2014,9.17299,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CHL,Chile,2015,2015,8.36633,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CHL,Chile,2016,2016,7.05477,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CHL,Chile,2017,2017,5.18576,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",MOZ,Mozambique,2012,2012,15.8761,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",MOZ,Mozambique,2013,2013,14.76285,‡,UIS Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",MOZ,Mozambique,2014,2014,13.97859,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",MOZ,Mozambique,2015,2015,12.73589,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",MOZ,Mozambique,2016,2016,13.03609,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",MOZ,Mozambique,2017,2017,13.76539,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",TGO,Togo,2014,2014,8.53715,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",TGO,Togo,2015,2015,3.42925,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",TGO,Togo,2016,2016,8.92558,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",TGO,Togo,2017,2017,8.35464,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",COK,Cook Islands,2013,2013,1.70068,+,National Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",EGY,Egypt,2012,2012,3.34075,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",EGY,Egypt,2014,2014,3.66205,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",EGY,Egypt,2016,2016,1.87068,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",EGY,Egypt,2017,2017,1.96398,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BTN,Bhutan,2012,2012,11.30746,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BTN,Bhutan,2013,2013,12.64277,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BTN,Bhutan,2015,2015,15.38052,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BTN,Bhutan,2016,2016,17.00453,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",BTN,Bhutan,2017,2017,18.05341,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRI,Puerto Rico,2012,2012,18.61747,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRI,Puerto Rico,2013,2013,18.1542,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRI,Puerto Rico,2014,2014,19.56543,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRI,Puerto Rico,2015,2015,21.18224,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRI,Puerto Rico,2016,2016,26.24251,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",IDN,Indonesia,2012,2012,3.32318,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",IDN,Indonesia,2013,2013,6.36051,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",IDN,Indonesia,2014,2014,8.57659,‡,UIS Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",IDN,Indonesia,2016,2016,10.83949,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",IDN,Indonesia,2017,2017,9.89713,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ARM,Armenia,2012,2012,3.97316,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ARM,Armenia,2013,2013,3.75268,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ARM,Armenia,2014,2014,6.31421,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ARM,Armenia,2015,2015,7.70174,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ARM,Armenia,2016,2016,7.90344,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ARM,Armenia,2017,2017,7.55906,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARE,United Arab Emirates,2012,2012,4.50833,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARE,United Arab Emirates,2013,2013,4.40363,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARE,United Arab Emirates,2014,2014,3.60799,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARE,United Arab Emirates,2015,2015,3.31724,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",ARE,United Arab Emirates,2016,2016,3.64882,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MUS,Mauritius,2012,2012,6.20808,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MUS,Mauritius,2013,2013,3.91384,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MUS,Mauritius,2014,2014,3.47835,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MUS,Mauritius,2015,2015,3.72347,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MUS,Mauritius,2016,2016,4.66336,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MUS,Mauritius,2017,2017,3.81782,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CMR,Cameroon,2012,2012,5.86537,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CMR,Cameroon,2014,2014,5.20282,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CMR,Cameroon,2016,2016,4.72598,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",CMR,Cameroon,2017,2017,4.79951,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2012,2012,27.74347,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2013,2013,31.72801,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2014,2014,28.96472,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2015,2015,25.97373,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2016,2016,23.88953,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2017,2017,21.37181,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GMB,Gambia,2018,2018,20.62768,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",BEL,Belgium,2012,2012,2.13582,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",BEL,Belgium,2013,2013,2.09155,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",BEL,Belgium,2014,2014,2.04014,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",BEL,Belgium,2015,2015,1.57925,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",BEL,Belgium,2016,2016,1.30055,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",SYR,Syrian Arab Republic,2013,2013,32.76785,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",URY,Uruguay,2013,2013,0.415,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",URY,Uruguay,2014,2014,5.45045,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",URY,Uruguay,2015,2015,2.26617,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",URY,Uruguay,2016,2016,1.64182,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",PAN,Panama,2012,2012,5.80508,‡,UIS Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",PAN,Panama,2013,2013,7.49546,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",PAN,Panama,2014,2014,9.75318,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",PAN,Panama,2015,2015,12.60659,,
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",CUB,Cuba,2013,2013,,n,Magnitude nil or negligible
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",CUB,Cuba,2014,2014,,n,Magnitude nil or negligible
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",CUB,Cuba,2015,2015,,n,Magnitude nil or negligible
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",CUB,Cuba,2016,2016,,n,Magnitude nil or negligible
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",CUB,Cuba,2017,2017,,n,Magnitude nil or negligible
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MAR,Morocco,2012,2012,7.22242,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MAR,Morocco,2013,2013,5.88443,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MAR,Morocco,2014,2014,6.51108,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MAR,Morocco,2016,2016,5.42289,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",MAR,Morocco,2017,2017,3.14398,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2012,2012,0.22126,‡,UIS Estimation
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2013,2013,0.22181,‡,UIS Estimation
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2014,2014,0.24653,‡,UIS Estimation
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2015,2015,0.30558,‡,UIS Estimation
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,0.96025,‡,UIS Estimation
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,1.10608,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2012,2012,1.37096,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2013,2013,0.1086,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2014,2014,0.092,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2015,2015,0.05803,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2016,2016,0.23656,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",DEU,Germany,2012,2012,0.43203,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",DEU,Germany,2013,2013,0.18518,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",DEU,Germany,2014,2014,0.16931,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",DEU,Germany,2015,2015,0.18954,‡,UIS Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",DEU,Germany,2016,2016,0.21814,‡,UIS Estimation
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",NOR,Norway,2012,2012,0.09907,,
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",NOR,Norway,2013,2013,0.09248,,
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",NOR,Norway,2014,2014,0.09089,,
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",NOR,Norway,2015,2015,0.09473,,
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",NOR,Norway,2016,2016,0.0837,,
ROFSPPT_1_M_CP,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",NOR,Norway,2017,2017,0.07762,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",BHS,Bahamas,2016,2016,14.83216,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",TZA,United Republic of Tanzania,2012,2012,17.27152,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",TZA,United Republic of Tanzania,2013,2013,19.68029,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",TZA,United Republic of Tanzania,2014,2014,21.58953,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",TZA,United Republic of Tanzania,2016,2016,20.45625,‡,UIS Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",TZA,United Republic of Tanzania,2017,2017,20.44837,‡,UIS Estimation
ROFSPPT_1_CP,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",CPV,Cabo Verde,2012,2012,,n,Magnitude nil or negligible
ROFSPPT_1_CP,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",CPV,Cabo Verde,2013,2013,,n,Magnitude nil or negligible
ROFSPPT_1_CP,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",CPV,Cabo Verde,2014,2014,,n,Magnitude nil or negligible
ROFSPPT_1_CP,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",CPV,Cabo Verde,2015,2015,0.006,,
ROFSPPT_1_CP,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",CPV,Cabo Verde,2016,2016,,n,Magnitude nil or negligible
ROFSPPT_1_CP,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",CPV,Cabo Verde,2017,2017,0.0181,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",LAO,Lao People's Democratic Republic,2012,2012,0.01928,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",LAO,Lao People's Democratic Republic,2013,2013,0.00924,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",LAO,Lao People's Democratic Republic,2014,2014,0.01141,,
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",LAO,Lao People's Democratic Republic,2015,2015,,n,Magnitude nil or negligible
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",LAO,Lao People's Democratic Republic,2016,2016,,n,Magnitude nil or negligible
ROFSPPT_1_F_CP,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",LAO,Lao People's Democratic Republic,2017,2017,0.0073,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRT,Portugal,2012,2012,0.87381,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRT,Portugal,2013,2013,1.07108,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRT,Portugal,2014,2014,1.76671,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRT,Portugal,2015,2015,2.69069,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",PRT,Portugal,2016,2016,3.34335,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",LUX,Luxembourg,2012,2012,4.7935,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",LUX,Luxembourg,2013,2013,5.64696,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",LUX,Luxembourg,2014,2014,4.2363,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",LUX,Luxembourg,2015,2015,2.67957,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",LUX,Luxembourg,2016,2016,1.29967,,
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",USA,United States of America,2012,2012,6.25075,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",USA,United States of America,2013,2013,6.06781,‡,UIS Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",USA,United States of America,2014,2014,5.30829,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",USA,United States of America,2015,2015,4.99852,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",USA,United States of America,2016,2016,4.29742,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",CYP,Cyprus,2012,2012,1.6544,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",CYP,Cyprus,2013,2013,2.06695,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",CYP,Cyprus,2014,2014,2.20739,+,National Estimation
ROFST_1_F_CP,"Rate of out-of-school children of primary school age, female (%)",CYP,Cyprus,2015,2015,1.84089,+,National Estimation
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",FJI,Fiji,2013,2013,4.12005,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",FJI,Fiji,2015,2015,2.30792,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",MHL,Marshall Islands,2015,2015,23.80114,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",MHL,Marshall Islands,2016,2016,23.93106,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",JPN,Japan,2013,2013,1.36301,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",JPN,Japan,2014,2014,1.71488,+,National Estimation
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",JPN,Japan,2015,2015,1.20006,,
ROFST_1_CP,"Rate of out-of-school children of primary school age, both sexes (%)",JPN,Japan,2016,2016,1.76484,,
ROFST_1_M_CP,"Rate of out-of-school children of primary school age, male (%)",ISR,Israel,2012,2012,2.64024,,
